ID,Player,Position,Age,MarketValue,TeamLeft,LeagueLeft,TeamJoined,LeagueJoined,TransferFee,PlayerID,TeamLeftID,LeagueLeftID,TeamJoinedID,LeagueJoinedID,TeamLeft2,CountryLeft,TeamJoined2,CountryJoined
147,Luuk de Jong,Centre-Forward,29,12000000.0,PSV Eindhoven,Eredivisie,Sevilla FC,LaLiga,12500000.0,72522,383,NL1,368,ES1,PSV Eindhoven,Netherlands,Sevilla FC,Spain
148,Isaac Mbenza,Right Winger,23,5000000.0,Montpellier,Ligue 1,Huddersfield,Championship,12500000.0,260806,969,FR1,1110,GB2,HSC Montpellier,France,Huddersfield Town,England
149,Stanley Nsoki,Left-Back,20,8500000.0,Paris SG,Ligue 1,OGC Nice,Ligue 1,12500000.0,371141,583,FR1,417,FR1,Paris Saint-Germain,France,OGC Nice,France
150,Simone Zaza,Centre-Forward,28,10000000.0,Valencia,LaLiga,Torino,Serie A,12000000.0,96828,1049,ES1,416,IT1,Valencia CF,Spain,Torino FC,Italy
151,Hannes Wolf,Attacking Midfield,20,12000000.0,RB Salzburg,Bundesliga,RB Leipzig,Bundesliga,12000000.0,321070,409,A1,23826,L1,Red Bull Salzburg,Austria,RB Leipzig,Germany
152,Emerson,Right-Back,20,3000000.0,Atlético-MG,Série A,FC Barcelona,LaLiga,12000000.0,476344,330,BRA1,131,ES1,Clube Atlético Mineiro,Brazil,FC Barcelona,Spain
153,Andrea Petagna,Centre-Forward,24,20000000.0,Atalanta,Serie A,SPAL,Serie A,12000000.0,199258,800,IT1,2722,IT1,Atalanta BC,Italy,SPAL,Italy
154,Grzegorz Krychowiak,Defensive Midfield,29,18000000.0,Paris SG,Ligue 1,Loko Moscow,Premier Liga,12000000.0,45184,583,FR1,932,RU1,Paris Saint-Germain,France,Lokomotiv Moscow,Russia
155,Angeliño,Left-Back,22,16000000.0,PSV Eindhoven,Eredivisie,Man City,Premier League,12000000.0,277179,383,NL1,281,GB1,PSV Eindhoven,Netherlands,Manchester City,England
156,Douglas Santos,Left-Back,25,10000000.0,Hamburger SV,2. Bundesliga,Zenit S-Pb,Premier Liga,12000000.0,220793,41,L2,964,RU1,Hamburger SV,Germany,Zenit St. Petersburg,Russia
158,Ionut Radu,Goalkeeper,22,15000000.0,Genoa,Serie A,Inter,Serie A,12000000.0,303657,252,IT1,46,IT1,Genoa CFC,Italy,Inter Milan,Italy
160,Óliver Torres,Central Midfield,24,17000000.0,FC Porto,Liga NOS,Sevilla FC,LaLiga,12000000.0,214775,720,PO1,368,ES1,FC Porto,Portugal,Sevilla FC,Spain
161,Rémy Cabella,Attacking Midfield,29,14000000.0,Saint-Étienne,Ligue 1,Krasnodar,Premier Liga,12000000.0,113707,618,FR1,16704,RU1,AS Saint-Étienne,France,FK Krasnodar,Russia
162,Victor Osimhen,Centre-Forward,20,13000000.0,RSC Charleroi,Jupiler Pro League,LOSC Lille,Ligue 1,12000000.0,401923,172,BE1,1082,FR1,RSC Charleroi,Belgium,LOSC Lille,France
163,Marvelous Nakamba,Defensive Midfield,25,6500000.0,Club Brugge,Jupiler Pro League,Aston Villa,Premier League,12000000.0,324882,2282,BE1,405,GB1,Club Brugge KV,Belgium,Aston Villa,England
164,Pedro Porro,Right-Back,20,10000000.0,Girona,LaLiga2,Man City,Premier League,12000000.0,553875,12321,ES2,281,GB1,Girona FC,Spain,Manchester City,England
165,Diadie Samassékou,Defensive Midfield,23,20000000.0,RB Salzburg,Bundesliga,TSG Hoffenheim,Bundesliga,12000000.0,315604,409,A1,533,L1,Red Bull Salzburg,Austria,TSG 1899 Hoffenheim,Germany
166,Mickaël Cuisance,Central Midfield,20,5000000.0,Bor. M'gladbach,Bundesliga,Bayern Munich,Bundesliga,12000000.0,344600,18,L1,27,L1,Borussia Mönchengladbach,Germany,Bayern Munich,Germany
167,Alex Kral,Defensive Midfield,21,3500000.0,Slavia Prag,Fortuna Liga,Spartak Moscow,Premier Liga,12000000.0,337333,62,TS1,232,RU1,SK Slavia Prag,Czech Republic,Spartak Moscow,Russia
168,Thierry Correia,Right-Back,20,400000.0,Sporting CP,Liga NOS,Valencia,LaLiga,12000000.0,367466,336,PO1,1049,ES1,Sporting CP,Portugal,Valencia CF,Spain
169,Gerson,Central Midfield,22,13000000.0,AS Roma,Serie A,Flamengo,Série A,11800000.0,341705,12,IT1,614,BRA1,AS Roma,Italy,Clube de Regatas do Flamengo,Brazil
170,Lys Mousset,Centre-Forward,23,3500000.0,Bournemouth,Premier League,Sheffield Utd.,Premier League,11100000.0,291422,989,GB1,350,GB1,AFC Bournemouth,England,Sheffield United,England
171,Jack Clarke,Left Winger,18,6000000.0,Leeds,Championship,Spurs,Premier League,11000000.0,559794,399,GB2,148,GB1,Leeds United,England,Tottenham Hotspur,England
172,Manuel Lazzari,Right Midfield,25,18000000.0,SPAL,Serie A,Lazio,Serie A,11000000.0,331401,2722,IT1,398,IT1,SPAL,Italy,SS Lazio,Italy
173,Léo Duarte,Centre-Back,23,4000000.0,Flamengo,Série A,AC Milan,Serie A,11000000.0,312678,614,BRA1,5,IT1,Clube de Regatas do Flamengo,Brazil,AC Milan,Italy
174,Pedro,Centre-Forward,22,18000000.0,Fluminense,Série A,Fiorentina,Serie A,11000000.0,432895,2462,BRA1,430,IT1,Fluminense Football Club,Brazil,ACF Fiorentina,Italy
175,Maximilian Wöber,Centre-Back,21,10000000.0,Ajax,Eredivisie,Sevilla FC,LaLiga,10500000.0,263361,610,NL1,368,ES1,Ajax Amsterdam,Netherlands,Sevilla FC,Spain
176,Denis Vavro,Centre-Back,23,6000000.0,FC Copenhagen,Superligaen,Lazio,Serie A,10500000.0,239962,190,DK1,398,IT1,FC Copenhagen,Denmark,SS Lazio,Italy
177,Matías Vargas,Left Winger,22,11000000.0,Vélez Sarsfield,Superliga,Espanyol,LaLiga,10500000.0,376211,1029,AR1N,714,ES1,Club Atlético Vélez Sarsfield,Argentina,RCD Espanyol Barcelona,Spain
180,Manuel Locatelli,Central Midfield,21,12000000.0,AC Milan,Serie A,Sassuolo,Serie A,10000000.0,265088,5,IT1,6574,IT1,AC Milan,Italy,US Sassuolo,Italy
181,Ola Aina,Right-Back,23,10000000.0,Chelsea,Premier League,Torino,Serie A,10000000.0,236490,631,GB1,416,IT1,Chelsea FC,England,Torino FC,Italy
182,Portu,Attacking Midfield,27,10000000.0,Girona,LaLiga2,Real Sociedad,LaLiga,10000000.0,99353,12321,ES2,681,ES1,Girona FC,Spain,Real Sociedad,Spain
183,Breel Embolo,Centre-Forward,22,14000000.0,FC Schalke 04,Bundesliga,Bor. M'gladbach,Bundesliga,10000000.0,237662,33,L1,18,L1,FC Schalke 04,Germany,Borussia Mönchengladbach,Germany
184,Timothy Weah,Centre-Forward,19,6000000.0,Paris SG,Ligue 1,LOSC Lille,Ligue 1,10000000.0,370846,583,FR1,1082,FR1,Paris Saint-Germain,France,LOSC Lille,France
185,Trezeguet,Left Winger,25,6000000.0,Kasimpasa,Süper Lig,Aston Villa,Premier League,10000000.0,234189,10484,TR1,405,GB1,Kasimpasa,Turkey,Aston Villa,England
186,Timo Baumgartl,Centre-Back,23,9000000.0,VfB Stuttgart,2. Bundesliga,PSV Eindhoven,Eredivisie,10000000.0,187491,79,L2,383,NL1,VfB Stuttgart,Germany,PSV Eindhoven,Netherlands
187,Robert Skov,Right Winger,23,13000000.0,FC Copenhagen,Superligaen,TSG Hoffenheim,Bundesliga,10000000.0,270393,190,DK1,533,L1,FC Copenhagen,Denmark,TSG 1899 Hoffenheim,Germany
188,Erick Pulgar,Defensive Midfield,25,10000000.0,Bologna,Serie A,Fiorentina,Serie A,10000000.0,215616,1025,IT1,430,IT1,Bologna FC 1909,Italy,ACF Fiorentina,Italy
190,Arthur Zagre,Left-Back,18,0.0,Paris SG,Ligue 1,Monaco,Ligue 1,10000000.0,536477,583,FR1,162,FR1,Paris Saint-Germain,France,AS Monaco,Monaco
191,Martin Braithwaite,Centre-Forward,28,8000000.0,Middlesbrough,Championship,CD Leganés,LaLiga,9800000.0,95732,641,GB2,1244,ES1,Middlesbrough FC,England,CD Leganés,Spain
192,Téji Savanier,Central Midfield,27,12000000.0,Nîmes Olympique,Ligue 1,Montpellier,Ligue 1,9500000.0,127156,1160,FR1,969,FR1,Nîmes Olympique,France,HSC Montpellier,France
193,Fabian Delph,Central Midfield,29,15000000.0,Man City,Premier League,Everton,Premier League,9500000.0,50362,281,GB1,29,GB1,Manchester City,England,Everton FC,England
196,Kevin Mbabu,Right-Back,24,10000000.0,BSC Young Boys,Super League,VfL Wolfsburg,Bundesliga,9200000.0,183321,452,C1,82,L1,BSC Young Boys,Switzerland,VfL Wolfsburg,Germany
197,Bruno Jordão,Central Midfield,21,1000000.0,Lazio,Serie A,Wolves,Premier League,9200000.0,415646,398,IT1,543,GB1,SS Lazio,Italy,Wolverhampton Wanderers,England
198,Alberto Cerri,Centre-Forward,23,6000000.0,Juventus,Serie A,Cagliari Calcio,Serie A,9000000.0,197751,506,IT1,1390,IT1,Juventus FC,Italy,Cagliari Calcio,Italy
199,Anwar El Ghazi,Right Winger,24,7500000.0,LOSC Lille,Ligue 1,Aston Villa,Premier League,9000000.0,183720,1082,FR1,405,GB1,LOSC Lille,France,Aston Villa,England
200,Tonny Vilhena,Central Midfield,24,14000000.0,Feyenoord,Eredivisie,Krasnodar,Premier Liga,9000000.0,182581,234,NL1,16704,RU1,Feyenoord Rotterdam,Netherlands,FK Krasnodar,Russia
201,Djibril Sow,Central Midfield,22,9000000.0,BSC Young Boys,Super League,E. Frankfurt,Bundesliga,9000000.0,212723,452,C1,24,L1,BSC Young Boys,Switzerland,Eintracht Frankfurt,Germany
202,Tomas Kalas,Centre-Back,26,4000000.0,Chelsea,Premier League,Bristol City,Championship,9000000.0,148657,631,GB1,698,GB2,Chelsea FC,England,Bristol City,England
203,Youssouf Koné,Left-Back,24,5000000.0,LOSC Lille,Ligue 1,Olympique Lyon,Ligue 1,9000000.0,274484,1082,FR1,1041,FR1,LOSC Lille,France,Olympique Lyon,France
204,Flavien Tait,Left Winger,26,8000000.0,SCO Angers,Ligue 1,Stade Rennais,Ligue 1,9000000.0,202278,1420,FR1,273,FR1,SCO Angers,France,Stade Rennais FC,France
205,Takehiro Tomiyasu,Right-Back,20,9000000.0,Sint-Truiden,Jupiler Pro League,Bologna,Serie A,9000000.0,331560,475,BE1,1025,IT1,Sint-Truidense VV,Belgium,Bologna FC 1909,Italy
206,Marcus Thuram,Centre-Forward,22,9000000.0,Guingamp,Ligue 2,Bor. M'gladbach,Bundesliga,9000000.0,318528,855,FR2,18,L1,EA Guingamp,France,Borussia Mönchengladbach,Germany
207,Vincent Janssen,Centre-Forward,25,8000000.0,Spurs,Premier League,Monterrey,Liga MX Apertura,9000000.0,207015,148,GB1,2407,MEXA,Tottenham Hotspur,England,CF Monterrey,Mexico
208,Nadiem Amiri,Attacking Midfield,22,17000000.0,TSG Hoffenheim,Bundesliga,Bay. Leverkusen,Bundesliga,9000000.0,232454,533,L1,15,L1,TSG 1899 Hoffenheim,Germany,Bayer 04 Leverkusen,Germany
209,Martin Hinteregger,Centre-Back,27,16000000.0,FC Augsburg,Bundesliga,E. Frankfurt,Bundesliga,9000000.0,85789,167,L1,24,L1,FC Augsburg,Germany,Eintracht Frankfurt,Germany
210,Mateus Uribe,Central Midfield,28,7500000.0,América,Liga MX Apertura,FC Porto,Liga NOS,9000000.0,214538,3631,MEXA,720,PO1,CF América,Mexico,FC Porto,Portugal
211,Jeremiah St. Juste,Centre-Back,22,7500000.0,Feyenoord,Eredivisie,1.FSV Mainz 05,Bundesliga,9000000.0,288253,234,NL1,39,L1,Feyenoord Rotterdam,Netherlands,1.FSV Mainz 05,Germany
212,Kenneth Zohore,Centre-Forward,25,7000000.0,Cardiff,Championship,West Brom,Championship,8900000.0,135213,603,GB2,984,GB2,Cardiff City,Wales,West Bromwich Albion,England
213,Arvin Appiah,Right Winger,18,250000.0,Nottm Forest,Championship,UD Almería,LaLiga2,8850000.0,433257,703,GB2,3302,ES2,Nottingham Forest,England,UD Almería,Spain
214,Tom Heaton,Goalkeeper,33,3000000.0,Burnley,Premier League,Aston Villa,Premier League,8800000.0,34130,1132,GB1,405,GB1,Burnley FC,England,Aston Villa,England
215,Albian Ajeti,Centre-Forward,22,7000000.0,FC Basel,Super League,West Ham,Premier League,8700000.0,195906,26,C1,379,GB1,FC Basel 1893,Switzerland,West Ham United,England
216,David Luiz,Centre-Back,32,20000000.0,Chelsea,Premier League,Arsenal,Premier League,8700000.0,46741,631,GB1,11,GB1,Chelsea FC,England,Arsenal FC,England
218,Ihlas Bebou,Right Winger,25,12000000.0,Hannover 96,2. Bundesliga,TSG Hoffenheim,Bundesliga,8500000.0,237164,42,L2,533,L1,Hannover 96,Germany,TSG 1899 Hoffenheim,Germany
219,Dominik Kohr,Central Midfield,25,4000000.0,Bay. Leverkusen,Bundesliga,E. Frankfurt,Bundesliga,8500000.0,118847,15,L1,24,L1,Bayer 04 Leverkusen,Germany,Eintracht Frankfurt,Germany
220,Zé Luís,Centre-Forward,28,8000000.0,Spartak Moscow,Premier Liga,FC Porto,Liga NOS,8500000.0,134602,232,RU1,720,PO1,Spartak Moscow,Russia,FC Porto,Portugal
222,Krystian Bielik,Centre-Back,21,2000000.0,Arsenal,Premier League,Derby,Championship,8199999.999999999,287247,11,GB1,22,GB2,Arsenal FC,England,Derby County,England
226,Giovanni Di Lorenzo,Right-Back,26,9000000.0,FC Empoli,Serie B,SSC Napoli,Serie A,8000000.0,169880,749,IT2,6195,IT1,FC Empoli,Italy,SSC Napoli,Italy
227,Juanmi,Right Winger,26,8000000.0,Real Sociedad,LaLiga,Real Betis,LaLiga,8000000.0,126737,681,ES1,150,ES1,Real Sociedad,Spain,Real Betis Balompié,Spain
228,Eddie Salcedo,Centre-Forward,18,2000000.0,Genoa,Serie A,Inter,Serie A,8000000.0,459661,252,IT1,46,IT1,Genoa CFC,Italy,Inter Milan,Italy
229,Jean Lucas,Central Midfield,21,1000000.0,Flamengo,Série A,Olympique Lyon,Ligue 1,8000000.0,578872,614,BRA1,1041,FR1,Clube de Regatas do Flamengo,Brazil,Olympique Lyon,France
230,Christopher Jullien,Centre-Back,26,6000000.0,Toulouse,Ligue 1,Celtic,Premiership,8000000.0,201737,415,FR1,371,SC1,FC Toulouse,France,Celtic FC,Scotland
231,Michel Vlap,Attacking Midfield,22,8000000.0,Heerenveen,Eredivisie,RSC Anderlecht,Jupiler Pro League,8000000.0,342702,306,NL1,58,BE1,SC Heerenveen,Netherlands,RSC Anderlecht,Belgium
232,Rubén Peña,Right-Back,28,10000000.0,SD Eibar,LaLiga,Villarreal,LaLiga,8000000.0,238868,1533,ES1,1050,ES1,SD Eibar,Spain,Villarreal CF,Spain
233,Rade Krunic,Central Midfield,26,8000000.0,FC Empoli,Serie B,AC Milan,Serie A,8000000.0,259953,749,IT2,5,IT1,FC Empoli,Italy,AC Milan,Italy
234,Zack Steffen,Goalkeeper,24,5000000.0,Columbus Crew,MLS,Man City,Premier League,8000000.0,221624,813,MLS1,281,GB1,Columbus Crew SC,United States,Manchester City,England
235,David Okereke,Centre-Forward,22,6000000.0,Spezia Calcio,Serie B,Club Brugge,Jupiler Pro League,8000000.0,413605,3522,IT2,2282,BE1,Spezia Calcio,Italy,Club Brugge KV,Belgium
236,Joseph Aidoo,Centre-Back,24,4000000.0,KRC Genk,Jupiler Pro League,Celta de Vigo,LaLiga,8000000.0,358250,1184,BE1,940,ES1,KRC Genk,Belgium,Celta de Vigo,Spain
237,Björn Engels,Centre-Back,25,6000000.0,Reims,Ligue 1,Aston Villa,Premier League,8000000.0,193469,1421,FR1,405,GB1,Stade Reims,France,Aston Villa,England
238,Pedro Obiang,Central Midfield,27,7000000.0,West Ham,Premier League,Sassuolo,Serie A,8000000.0,101213,379,GB1,6574,IT1,West Ham United,England,US Sassuolo,Italy
239,Ivan Sunjic,Defensive Midfield,23,3000000.0,Dinamo Zagreb,1.HNL,Birmingham,Championship,8000000.0,226097,419,KR1,337,GB2,GNK Dinamo Zagreb,Croatia,Birmingham City,England
240,Wesley Saïd,Right Winger,24,6000000.0,Dijon,Ligue 1,Toulouse,Ligue 1,8000000.0,182916,2969,FR1,415,FR1,FCO Dijon,France,FC Toulouse,France
242,Ruben Aguilar,Right-Back,26,8000000.0,Montpellier,Ligue 1,Monaco,Ligue 1,8000000.0,203746,969,FR1,162,FR1,HSC Montpellier,France,AS Monaco,Monaco
243,George Puscas,Centre-Forward,23,3000000.0,Inter,Serie A,Reading,Championship,8000000.0,208690,46,IT1,1032,GB2,Inter Milan,Italy,Reading FC,England
244,Fernando Calero,Centre-Back,24,10000000.0,Real Valladolid,LaLiga,Espanyol,LaLiga,8000000.0,357884,366,ES1,714,ES1,Real Valladolid CF,Spain,RCD Espanyol Barcelona,Spain
245,Silas Wamangituka,Centre-Forward,20,3000000.0,Paris FC,Ligue 2,VfB Stuttgart,2. Bundesliga,8000000.0,612826,10004,FR2,79,L2,Paris FC,France,VfB Stuttgart,Germany
246,Ramy Bensebaini,Left-Back,24,8000000.0,Stade Rennais,Ligue 1,Bor. M'gladbach,Bundesliga,8000000.0,284732,273,FR1,18,L1,Stade Rennais FC,France,Borussia Mönchengladbach,Germany
247,Vyacheslav Karavaev,Right-Back,24,3000000.0,Vitesse,Eredivisie,Zenit S-Pb,Premier Liga,8000000.0,170620,499,NL1,964,RU1,Vitesse Arnhem,Netherlands,Zenit St. Petersburg,Russia
248,Ludovic Blas,Central Midfield,21,5000000.0,Guingamp,Ligue 2,FC Nantes,Ligue 1,8000000.0,288225,855,FR2,995,FR1,EA Guingamp,France,FC Nantes,France
249,Callum Robinson,Left Winger,24,4500000.0,Preston NE,Championship,Sheffield Utd.,Premier League,7800000.0,183299,466,GB2,350,GB1,Preston North End,England,Sheffield United,England
250,Chicharito,Centre-Forward,31,12000000.0,West Ham,Premier League,Sevilla FC,LaLiga,7750000.0,50935,379,GB1,368,ES1,West Ham United,England,Sevilla FC,Spain
251,Mamadou Loum,Defensive Midfield,22,5000000.0,Braga,Liga NOS,FC Porto,Liga NOS,7500000.0,364237,1075,PO1,720,PO1,SC Braga,Portugal,FC Porto,Portugal
252,Luciano Vietto,Centre-Forward,25,7000000.0,Atlético Madrid,LaLiga,Sporting CP,Liga NOS,7500000.0,214316,13,ES1,336,PO1,Atlético Madrid,Spain,Sporting CP,Portugal
253,Nicola Sansone,Left Winger,28,7500000.0,Villarreal,LaLiga,Bologna,Serie A,7500000.0,82048,1050,ES1,1025,IT1,Villarreal CF,Spain,Bologna FC 1909,Italy
254,Edimilson Fernandes,Central Midfield,23,8000000.0,West Ham,Premier League,1.FSV Mainz 05,Bundesliga,7500000.0,247555,379,GB1,39,L1,West Ham United,England,1.FSV Mainz 05,Germany
255,Roberto Soriano,Central Midfield,28,7000000.0,Villarreal,LaLiga,Bologna,Serie A,7500000.0,63186,1050,ES1,1025,IT1,Villarreal CF,Spain,Bologna FC 1909,Italy
256,Francesco Caputo,Centre-Forward,32,4000000.0,FC Empoli,Serie B,Sassuolo,Serie A,7500000.0,84765,749,IT2,6574,IT1,FC Empoli,Italy,US Sassuolo,Italy
257,Tomas Koubek,Goalkeeper,27,6000000.0,Stade Rennais,Ligue 1,FC Augsburg,Bundesliga,7500000.0,146714,273,FR1,167,L1,Stade Rennais FC,France,FC Augsburg,Germany
258,Javi Ontiveros,Left Winger,22,6000000.0,Málaga CF,LaLiga2,Villarreal,LaLiga,7500000.0,298983,1084,ES2,1050,ES1,Málaga CF,Spain,Villarreal CF,Spain
259,Ritsu Doan,Right Winger,21,10000000.0,FC Groningen,Eredivisie,PSV Eindhoven,Eredivisie,7500000.0,358504,202,NL1,383,NL1,FC Groningen,Netherlands,PSV Eindhoven,Netherlands
261,Nicolás Domínguez,Central Midfield,21,12500000.0,Vélez Sarsfield,Superliga,Bologna,Serie A,7350000.0,497291,1029,AR1N,1025,IT1,Club Atlético Vélez Sarsfield,Argentina,Bologna FC 1909,Italy
262,Agustín Marchesín,Goalkeeper,31,4500000.0,América,Liga MX Apertura,FC Porto,Liga NOS,7200000.0,54534,3631,MEXA,720,PO1,CF América,Mexico,FC Porto,Portugal
263,Ryan Kent,Left Winger,22,1750000.0,Liverpool,Premier League,Rangers,Premiership,7200000.0,279457,31,GB1,124,SC1,Liverpool FC,England,Rangers FC,Scotland
264,Andrea Favilli,Centre-Forward,22,6000000.0,Juventus,Serie A,Genoa,Serie A,7000000.0,340151,506,IT1,252,IT1,Juventus FC,Italy,Genoa CFC,Italy
265,Lisandro Martínez,Centre-Back,21,6000000.0,Defensa,Superliga,Ajax,Eredivisie,7000000.0,480762,2402,AR1N,610,NL1,Defensa y Justicia,Argentina,Ajax Amsterdam,Netherlands
266,Eduard Löwen,Central Midfield,22,7000000.0,1.FC Nuremberg,2. Bundesliga,Hertha BSC,Bundesliga,7000000.0,260655,4,L2,44,L1,1.FC Nuremberg,Germany,Hertha BSC,Germany
267,Theo Bongonda,Left Winger,23,6000000.0,Zulte Waregem,Jupiler Pro League,KRC Genk,Jupiler Pro League,7000000.0,280701,3508,BE1,1184,BE1,SV Zulte Waregem,Belgium,KRC Genk,Belgium
269,Benjamin André,Central Midfield,29,10000000.0,Stade Rennais,Ligue 1,LOSC Lille,Ligue 1,7000000.0,84301,273,FR1,1082,FR1,Stade Rennais FC,France,LOSC Lille,France
270,Eduardo Salvio,Right Winger,29,10000000.0,Benfica,Liga NOS,Boca Juniors,Superliga,7000000.0,84535,294,PO1,189,AR1N,SL Benfica,Portugal,Club Atlético Boca Juniors,Argentina
271,Simon Mignolet,Goalkeeper,31,8000000.0,Liverpool,Premier League,Club Brugge,Jupiler Pro League,7000000.0,50219,31,GB1,2282,BE1,Liverpool FC,England,Club Brugge KV,Belgium
272,Kevin Trapp,Goalkeeper,29,10000000.0,Paris SG,Ligue 1,E. Frankfurt,Bundesliga,7000000.0,45672,583,FR1,24,L1,Paris Saint-Germain,France,Eintracht Frankfurt,Germany
273,Álex Moreno,Left-Back,26,12000000.0,Rayo Vallecano,LaLiga2,Real Betis,LaLiga,7000000.0,193098,367,ES2,150,ES1,Rayo Vallecano,Spain,Real Betis Balompié,Spain
274,Bas Dost,Centre-Forward,30,17000000.0,Sporting CP,Liga NOS,E. Frankfurt,Bundesliga,7000000.0,56331,336,PO1,24,L1,Sporting CP,Portugal,Eintracht Frankfurt,Germany
275,Marcos Senesi,Centre-Back,22,7000000.0,San Lorenzo,Superliga,Feyenoord,Eredivisie,7000000.0,469781,1775,AR1N,234,NL1,Club Atlético San Lorenzo de Almagro,Argentina,Feyenoord Rotterdam,Netherlands
276,Vincenzo Grifo,Left Winger,26,9000000.0,TSG Hoffenheim,Bundesliga,SC Freiburg,Bundesliga,7000000.0,185077,533,L1,60,L1,TSG 1899 Hoffenheim,Germany,SC Freiburg,Germany
277,Jan Hurtado,Centre-Forward,19,750000.0,Gimnasia,Superliga,Boca Juniors,Superliga,6750000.0,459115,1106,AR1N,189,AR1N,Club de Gimnasia y Esgrima La Plata,Argentina,Club Atlético Boca Juniors,Argentina
278,James Justin,Right-Back,21,25000.0,Luton,Championship,Leicester,Premier League,6700000.0,413220,1031,GB2,1003,GB1,Luton Town,England,Leicester City,England
280,Niclas Füllkrug,Centre-Forward,26,8000000.0,Hannover 96,2. Bundesliga,Werder Bremen,Bundesliga,6500000.0,75489,42,L2,86,L1,Hannover 96,Germany,SV Werder Bremen,Germany
281,Adem Ljajic,Attacking Midfield,28,12000000.0,Torino,Serie A,Besiktas,Süper Lig,6500000.0,69374,416,IT1,114,TR1,Torino FC,Italy,Besiktas JK,Turkey
282,Alexander Isak,Centre-Forward,20,8000000.0,Bor. Dortmund,Bundesliga,Real Sociedad,LaLiga,6500000.0,349066,16,L1,681,ES1,Borussia Dortmund,Germany,Real Sociedad,Spain
283,Iago,Left-Back,22,2000000.0,Internacional,Série A,FC Augsburg,Bundesliga,6500000.0,520468,6600,BRA1,167,L1,Sport Club Internacional,Brazil,FC Augsburg,Germany
284,Gabriel Brazão,Goalkeeper,19,2000000.0,Parma,Serie A,Inter,Serie A,6500000.0,371247,130,IT1,46,IT1,Parma Calcio 1913,Italy,Inter Milan,Italy
285,Benito Raman,Left Winger,24,12000000.0,F. Düsseldorf,Bundesliga,FC Schalke 04,Bundesliga,6500000.0,112930,38,L1,33,L1,Fortuna Düsseldorf,Germany,FC Schalke 04,Germany
286,Domagoj Bradaric,Left-Back,19,1000000.0,Hajduk Split,1.HNL,LOSC Lille,Ligue 1,6500000.0,357796,447,KR1,1082,FR1,HNK Hajduk Split,Croatia,LOSC Lille,France
287,Bryan Mbeumo,Right Winger,20,3500000.0,Troyes,Ligue 2,Brentford,Championship,6500000.0,413039,1095,FR2,1148,GB2,ES Troyes AC,France,Brentford FC,England
290,Pontus Jansson,Centre-Back,28,6000000.0,Leeds,Championship,Brentford,Championship,6150000.0,125314,399,GB2,1148,GB2,Leeds United,England,Brentford FC,England
291,Aarón Martín,Left-Back,22,20000000.0,Espanyol,LaLiga,1.FSV Mainz 05,Bundesliga,6000000.0,251878,714,ES1,39,L1,RCD Espanyol Barcelona,Spain,1.FSV Mainz 05,Germany
292,Lukas Lerager,Central Midfield,26,6000000.0,G. Bordeaux,Ligue 1,Genoa,Serie A,6000000.0,167105,40,FR1,252,IT1,FC Girondins Bordeaux,France,Genoa CFC,Italy
294,Filip Kostic,Left Midfield,26,22000000.0,Hamburger SV,2. Bundesliga,E. Frankfurt,Bundesliga,6000000.0,161011,41,L2,24,L1,Hamburger SV,Germany,Eintracht Frankfurt,Germany
